location,city,latitude,longitude,price,numBathrooms,numBalconies,isNegotiable,SecurityDeposit,Status,Size_ft²,BHK,rooms_num,property_type,verification_days
Sector 2 Dwarka,Delhi,28.59692764,77.06732941,45000,3,0,0,90000,Semi-Furnished,1639,1,3,Apartment,17.0
Tuglak Road,Delhi,28.59545326,77.21033478,1401104,4,2,0,4500205,Unfurnished,5896,1,4,Villa,60.0
Bhandup West,Mumbai,19.14466858,72.93262482,38000,2,0,0,0,Unfurnished,850,1,2,Apartment,6.0
Borivali East,Mumbai,19.22131157,72.85739899,75000,3,0,0,300000,Unfurnished,1345,1,3,Apartment,3.0
East of Kailash,Delhi,28.55871391,77.25095367,13000,1,1,0,13000,Furnished,300,0,1,Studio Apartment,150.0
Andheri West,Mumbai,19.13480949,72.82534027,55000,2,0,0,0,Semi-Furnished,850,1,2,Apartment,30.0
Niti Bagh,Delhi,28.55949974,77.21679688,308211,3,2,0,1051255,Unfurnished,2852,1,3,Independent Floor,60.0
Karampura,Delhi,28.66576004,77.15023041,22000,1,0,0,0,Furnished,360,0,1,Studio Apartment,30.0
Vishrantwadi,Pune,18.57247162,73.87510681,25000,2,0,0,60000,Unfurnished,659,1,2,Apartment,30.0
Bandra West,Mumbai,19.05956078,72.82952881,100000,2,0,0,0,Semi-Furnished,820,1,2,Apartment,30.0
Kalkaji,Delhi,28.5345211,77.26069641,10500,2,0,0,0,Unfurnished,600,1,2,Independent Floor,1095.0
Uttam Nagar,Delhi,28.61986542,77.05485535,26000,2,1,0,50000,Unfurnished,1250,1,4,Apartment,18.0
Greater kailash 1,Delhi,28.55175018,77.23332977,321192,4,2,0,1020202,Unfurnished,5896,1,4,Independent Floor,150.0
Bibwewadi,Pune,18.4711647,73.86678314,16000,1,0,0,0,Unfurnished,600,1,1,Apartment,16.0
Kothrud,Pune,18.50546455,73.80851746,9000,1,0,0,0,Unfurnished,350,0,1,Studio Apartment,1095.0
Wakad,Pune,18.59487152,73.76429749,37000,2,0,0,0,Furnished,1200,1,2,Apartment,7.0
Jangpura Extension,Delhi,28.58126068,77.24195099,80000,3,2,0,240000,Semi-Furnished,1600,1,3,Independent Floor,1095.0
Kondhwa,Pune,18.47803879,73.88882446,23000,2,1,0,60000,Semi-Furnished,1000,1,2,Apartment,30.0
Mahalunge,Pune,18.5615654,73.76436615,30000,2,0,0,0,Furnished,911,1,2,Apartment,8.0
Borivali East,Mumbai,19.22451973,72.86052704,50000,2,0,0,200000,Unfurnished,940,1,2,Apartment,30.0
Wakad,Pune,18.59318161,73.77986908,90000,4,0,0,0,Furnished,2200,1,4,Apartment,5.0
Maharani Bagh,Delhi,28.57262039,77.26422119,504015,4,2,0,1540400,Unfurnished,6521,1,5,Independent Floor,150.0
Gamdevi,Mumbai,18.95853043,72.81216431,200000,4,0,0,0,Semi-Furnished,2200,1,4,Apartment,30.0
Golf Links,Delhi,28.59763908,77.23332977,301012,4,2,0,1022001,Unfurnished,6521,1,4,Independent Floor,365.0
Kalamboli,Mumbai,19.03763771,73.10301971,14000,1,0,0,0,Unfurnished,700,1,1,Apartment,17.0
Wanowrie,Pune,18.47803879,73.90595245,24000,2,1,0,100000,Unfurnished,850,1,2,Apartment,60.0
Kharadi,Pune,18.55358124,73.94746399,35000,2,0,0,0,Semi-Furnished,1095,1,2,Apartment,4.0
Kothrud,Pune,18.50739861,73.80764771,8500,1,0,0,0,Semi-Furnished,350,0,1,Studio Apartment,1095.0
Sus,Pune,18.56024933,73.76472473,22000,2,0,0,0,Unfurnished,950,1,2,Apartment,730.0
Wagholi,Pune,18.58507729,73.97621155,15000,2,0,0,45000,Unfurnished,957,1,2,Apartment,365.0
Ville Parle East,Mumbai,19.0951004,72.8605957,65000,2,0,0,0,Furnished,900,1,2,Apartment,1095.0
Vasant Vihar,Delhi,28.55739021,77.15714264,301011,4,2,0,1811811,Unfurnished,6521,1,4,Independent Floor,180.0
Sarvpriya Vihar,Delhi,28.54276657,77.20674133,392166,4,2,0,1102002,Unfurnished,3921,1,4,Independent Floor,365.0
Poorvi Pitampura,Delhi,28.70433044,77.14995575,44000,3,1,0,90000,Semi-Furnished,1350,1,3,Independent Floor,1095.0
Powai,Mumbai,19.12256432,72.89339447,72000,2,0,0,0,Semi-Furnished,1250,1,2,Apartment,365.0
Ulwe,Mumbai,18.97512245,73.05290222,11000,1,0,0,0,Unfurnished,700,1,1,Apartment,30.0
Sector 23B Dwarka,Delhi,28.56225395,77.0428772,10300,2,0,0,0,Semi-Furnished,450,1,1,Apartment,30.0
Kharghar,Mumbai,19.0733223,73.07743073,36000,3,3,0,100000,Semi-Furnished,1120,1,3,Apartment,365.0
Uttam Nagar,Delhi,28.61945724,77.05670929,6500,1,0,0,0,Furnished,500,0,1,Studio Apartment,4.0
NIBM Annex Mohammadwadi,Pune,18.46458817,73.90461731,30000,3,1,0,100000,Unfurnished,1200,1,3,Apartment,30.0
Rajouri Garden,Delhi,28.63887024,77.1268692,45000,3,0,0,0,Semi-Furnished,1800,1,3,Independent Floor,365.0
Sus,Pune,18.56031227,73.76267242,18500,2,0,0,50000,Unfurnished,1071,1,2,Apartment,1095.0
Defence Colony,Delhi,28.57263374,77.23251343,170000,3,0,0,0,Semi-Furnished,2500,1,3,Independent Floor,60.0
Sector 5 Dwarka,Delhi,28.59751129,77.05679321,25000,2,0,0,0,Semi-Furnished,1000,1,2,Apartment,60.0
Dhayari,Pune,18.45824623,73.79203033,12500,1,1,0,26000,Unfurnished,572,1,1,Apartment,150.0
Thane West,Mumbai,19.26084709,72.97283936,20000,1,0,0,0,Furnished,700,1,1,Apartment,24.0
Aundh,Pune,18.55358315,73.80482483,22000,2,0,1,50000,Unfurnished,770,1,2,Apartment,365.0
Uttam Nagar,Delhi,28.62231636,77.05524445,17000,2,0,0,0,Furnished,600,1,2,Independent Floor,30.0
Baner,Pune,18.57027054,73.78349304,23000,2,0,0,75000,Furnished,1040,1,2,Apartment,730.0
Yerawada,Pune,18.55448723,73.89758301,25000,2,0,0,0,Semi-Furnished,1010,1,2,Apartment,1095.0
Balewadi,Pune,18.57818794,73.7743988,25000,2,2,1,75000,Unfurnished,1310,1,2,Apartment,1460.0
Dhanori,Pune,18.59778595,73.90550995,20000,2,1,0,75000,Semi-Furnished,1080,1,2,Apartment,60.0
Green Park,Delhi,28.55761909,77.20458984,401012,4,2,0,1010202,Unfurnished,6952,1,5,Independent Floor,180.0
Kandivali West,Mumbai,19.20246506,72.82470703,12000,1,0,0,30000,Unfurnished,340,1,1,Apartment,150.0
Lohegaon,Pune,18.60061073,73.92128754,19600,2,0,0,0,Semi-Furnished,1002,1,2,Apartment,11.0
Poorvi Pitampura,Delhi,28.70433044,77.14995575,31000,2,1,0,65000,Semi-Furnished,900,1,3,Independent Floor,1095.0
Mulund West,Mumbai,19.15857124,72.94791412,39000,2,0,0,0,Semi-Furnished,1060,1,2,Apartment,1095.0
Goregaon East,Mumbai,19.17359161,72.86934662,70000,2,0,0,0,Semi-Furnished,1180,1,2,Apartment,10.0
Kondhwa,Pune,18.47396088,73.90559387,70000,4,0,0,0,Unfurnished,3000,1,4,Apartment,22.0
West End,Delhi,28.57413292,77.16131592,401012,4,2,0,1810202,Unfurnished,5896,1,4,Independent Floor,150.0
Malad West,Mumbai,19.20543861,72.82376862,75000,2,0,0,0,Unfurnished,750,1,2,Apartment,21.0
Malad East,Mumbai,19.17799377,72.87650299,45000,1,0,0,0,Semi-Furnished,699,1,1,Apartment,2.0
Dabri,Delhi,28.60726929,77.08944702,20000,2,0,0,0,Semi-Furnished,900,1,3,Independent Floor,30.0
Malad East,Mumbai,19.18027878,72.86412048,26000,2,0,0,0,Unfurnished,500,1,2,Apartment,13.0
Kalamboli,Mumbai,19.03990364,73.09510803,14000,2,0,0,0,Unfurnished,680,1,1,Apartment,60.0
MATUNGA WEST,Mumbai,19.02820587,72.84375763,40000,2,0,0,0,Unfurnished,550,1,1,Apartment,1095.0
Kondhwa,Pune,18.47496986,73.89402771,35000,3,1,0,100000,Semi-Furnished,1400,1,3,Apartment,60.0
Wadgaon Sheri,Pune,18.54046059,73.92725372,18000,1,0,0,0,Unfurnished,700,1,1,Apartment,9.0
Ulwe,Mumbai,18.96730042,73.01540375,14000,2,0,0,0,Unfurnished,700,1,1,Apartment,30.0
Saket,Delhi,28.52354813,77.20014191,401015,4,2,0,1201100,Unfurnished,6521,1,5,Villa,150.0
Vasant Vihar,Delhi,28.55739021,77.15714264,321222,3,2,0,1852225,Unfurnished,2852,1,3,Independent Floor,180.0
Andheri West,Mumbai,19.13844872,72.82474518,140000,3,2,1,300000,Furnished,1500,1,3,Apartment,60.0
Walkeshwar,Mumbai,18.95075417,72.80206299,525000,4,0,1,2000000,Semi-Furnished,3200,1,4,Apartment,365.0
Vikhroli,Mumbai,19.11114311,72.93238068,40000,2,0,0,0,Semi-Furnished,735,1,2,Apartment,17.0
Nala Sopara,Mumbai,19.40591812,72.82295227,10500,2,0,0,0,Semi-Furnished,700,1,1,Apartment,17.0
Andheri West,Mumbai,19.1376152,72.82183075,62000,2,0,0,0,Furnished,890,1,2,Apartment,30.0
yogi nagar,Mumbai,19.23563385,72.84248352,25000,2,0,1,100000,Semi-Furnished,500,1,1,Apartment,60.0
Powai,Mumbai,19.12353706,72.89595795,85000,2,0,0,0,Furnished,850,1,2,Apartment,7.0
Kondhwa,Pune,18.43399429,73.89771271,13000,2,0,0,40000,Unfurnished,690,1,1,Apartment,90.0
Kalamboli,Mumbai,19.04022598,73.09493256,12000,2,0,0,0,Unfurnished,710,1,1,Apartment,1095.0
Bavdhan,Pune,18.52026939,73.76664734,15000,1,0,0,40000,Semi-Furnished,550,1,1,Apartment,1095.0
Bandra West,Mumbai,19.05635643,72.8288269,450000,4,0,0,0,Semi-Furnished,1700,1,4,Apartment,30.0
Saket,Delhi,28.52354813,77.20014191,401012,4,2,0,1011010,Unfurnished,5896,1,4,Villa,150.0
Chattarpur,Delhi,28.50035477,77.18727875,16000,1,0,0,0,Furnished,420,1,1,Apartment,30.0
Geetanjali Enclave,Delhi,28.53087997,77.20243073,401012,4,2,0,1812882,Unfurnished,5896,1,4,Independent House,180.0
Andheri West,Mumbai,19.14537239,72.82387543,50000,1,0,0,0,Furnished,550,1,1,Apartment,30.0
Jor bagh,Delhi,28.67728996,77.15930176,341165,3,2,0,1812002,Unfurnished,2856,1,3,Independent Floor,365.0
Nerul,Mumbai,19.04724503,73.02110291,27000,2,0,0,0,Semi-Furnished,1200,1,2,Apartment,30.0
Goregaon West,Mumbai,19.16975403,72.83875275,25500,1,0,0,0,Unfurnished,450,1,1,Apartment,6.0
Hadapsar,Pune,18.51945686,73.91488647,25000,3,0,0,0,Unfurnished,1367,1,3,Apartment,1095.0
Kothrud,Pune,18.50739861,73.80764771,35000,2,0,0,0,Furnished,650,1,2,Apartment,30.0
Jogeshwari East,Mumbai,19.13266945,72.85889435,60000,3,0,0,200000,Unfurnished,1300,1,3,Apartment,150.0
Goregaon West,Mumbai,19.16692352,72.8318634,26500,1,0,0,0,Semi-Furnished,444,1,1,Apartment,30.0
Vishrantwadi,Pune,18.57247162,73.87510681,25000,2,1,0,80000,Unfurnished,1080,1,2,Apartment,60.0
Kharghar,Mumbai,19.03282738,73.07387543,33000,3,0,0,100000,Semi-Furnished,1498,1,3,Apartment,365.0
Powai,Mumbai,19.11634064,72.91352081,120000,2,0,0,0,Furnished,1100,1,2,Apartment,365.0
Goregaon East,Mumbai,19.15221214,72.88626099,10000,1,0,0,0,Unfurnished,344,0,1,Studio Apartment,1095.0
NIBM Annex Mohammadwadi,Pune,18.47241592,73.91330719,12500,1,0,0,0,Unfurnished,650,1,1,Apartment,1460.0
Dabri,Delhi,28.60993385,77.09203339,8000,1,0,0,0,Unfurnished,390,1,1,Independent Floor,30.0
Kondhwa,Pune,18.47590446,73.89391327,38000,3,1,0,200000,Furnished,1300,1,3,Apartment,30.0
PANCHSHEEL VIHAR,Delhi,28.53346634,77.21969604,30000,3,1,0,30000,Furnished,1200,1,3,Apartment,1095.0
Wagholi,Pune,18.57494926,74.00061035,15000,2,2,0,30000,Unfurnished,1087,1,2,Apartment,365.0
Wakad,Pune,18.60812569,73.7625351,42000,3,0,1,100000,Furnished,1556,1,3,Apartment,60.0
Hauz Khas,Delhi,28.55542183,77.20988464,401102,4,2,0,1022020,Unfurnished,5896,1,4,Villa,150.0
Dombivali East,Mumbai,19.21898079,73.09443665,14000,1,0,0,0,Furnished,580,1,1,Apartment,18.0
Wagholi,Pune,18.58435822,73.97000122,10000,2,2,0,20000,Unfurnished,984,1,2,Apartment,365.0
Shanti Niketan,Delhi,28.57792091,77.16937256,640105,4,2,0,2011002,Unfurnished,5896,1,5,Villa,180.0
Santacruz East,Mumbai,19.07358932,72.86816406,70000,3,0,0,0,Semi-Furnished,900,1,3,Apartment,1095.0
Airoli,Mumbai,19.14432335,72.9967804,24000,1,0,0,0,Furnished,710,1,1,Apartment,365.0
Naraina,Delhi,28.62810516,77.14019012,20000,3,0,0,0,Unfurnished,1125,1,2,Independent Floor,20.0
Aundh,Pune,18.5678463,73.80082703,26500,2,0,0,100000,Semi-Furnished,1080,1,2,Apartment,365.0
Dhanori,Pune,18.58590889,73.89323425,25000,2,2,0,80000,Unfurnished,1590,1,2,Apartment,60.0
Kanjurmarg,Mumbai,19.1339817,72.93009186,45000,2,0,0,0,Furnished,950,1,2,Apartment,1095.0
Dahisar,Mumbai,19.01632881,72.82910919,100000,2,0,0,0,Furnished,1260,1,2,Apartment,30.0
Panvel,Mumbai,18.95307922,73.14958191,11500,2,0,0,0,Unfurnished,1245,1,2,Apartment,1095.0
Pashan Sus Road,Pune,18.54369545,73.78440857,17000,2,2,1,60000,Semi-Furnished,1000,1,2,Apartment,1095.0
Haiderpur,Delhi,28.71986961,77.14903259,6500,1,0,0,0,Semi-Furnished,340,0,1,Studio Apartment,6.0
Shewalewadi,Pune,18.49514961,73.96816254,7000,0,0,0,0,Unfurnished,950,1,1,Independent House,1095.0
South Extension 2,Delhi,28.56566048,77.22041321,250000,4,0,0,0,Semi-Furnished,4500,1,4,Independent Floor,10.0
Karampura,Delhi,28.66576004,77.15023041,25000,1,0,0,0,Furnished,367,0,1,Studio Apartment,15.0
Dhanori,Pune,18.5941391,73.89772797,15000,2,2,1,30000,Semi-Furnished,1200,1,2,Villa,1095.0
Malcha Marg,Delhi,28.60173035,77.18534088,1418182,4,2,0,4218118,Unfurnished,6521,1,5,Villa,150.0
Ravet,Pune,18.65584183,73.73114777,22000,2,2,1,60000,Semi-Furnished,757,1,2,Apartment,11.0
Safdarjung Enclave,Delhi,28.56125832,77.19052124,301011,4,3,0,1811001,Unfurnished,6952,1,5,Villa,365.0
Baner,Pune,18.55979538,73.77394104,90000,4,3,1,300000,Unfurnished,2400,1,4,Villa,1460.0
Dwarka Mor,Delhi,28.62221146,77.02835846,17000,2,0,0,0,Semi-Furnished,900,1,3,Apartment,5.0
Chembur,Mumbai,19.06189346,72.89530945,90000,4,0,0,0,Semi-Furnished,1325,1,3,Apartment,30.0
Greater Kailash,Delhi,28.55015373,77.24145508,100000,3,0,0,0,Semi-Furnished,1980,1,3,Independent Floor,16.0
Baner,Pune,18.56105614,73.77561951,17000,1,1,1,50000,Semi-Furnished,620,1,1,Apartment,60.0
Subhash Nagar,Delhi,28.63766098,77.11206818,15000,1,0,0,0,Furnished,600,1,1,Independent Floor,365.0
Vasant Vihar,Delhi,28.55739021,77.15714264,301012,4,2,0,1010220,Unfurnished,6521,1,5,Independent Floor,365.0
Kondhwa,Pune,18.46703339,73.88047791,38000,3,1,0,100000,Furnished,1500,1,3,Villa,30.0
Uttari Pitampura,Delhi,28.71280289,77.13853455,90000,4,2,0,180000,Semi-Furnished,2750,1,4,Independent Floor,1095.0
mayur vihar phase 1,Delhi,28.60109711,77.28757477,24000,2,0,0,0,Semi-Furnished,1000,1,2,Independent Floor,1095.0
Andheri West,Mumbai,19.14121819,72.82975006,90000,2,3,0,250000,Furnished,1000,1,2,Apartment,90.0
Andheri West,Mumbai,19.14061737,72.81022644,72000,3,0,0,0,Semi-Furnished,1250,1,3,Apartment,730.0
Panchsheel Enclave,Delhi,28.54411507,77.22879791,250000,5,0,0,0,Semi-Furnished,4000,1,5,Independent House,16.0
Vikhroli,Mumbai,19.12318611,72.92631531,28000,2,0,0,0,Unfurnished,550,1,1,Apartment,1095.0
Tagore Garden Extension,Delhi,28.6476841,77.1100769,27100,2,0,0,0,Furnished,750,1,2,Independent Floor,365.0
Goregaon East,Mumbai,19.15562439,72.88517761,12000,1,0,0,0,Semi-Furnished,344,0,1,Studio Apartment,1095.0
Kondhwa,Pune,18.46703339,73.88047791,38000,3,1,0,100000,Furnished,1500,1,3,Villa,30.0
Kanjurmarg East,Mumbai,19.13225174,72.93518829,34000,2,0,0,0,Furnished,1019,1,2,Apartment,730.0
Malad West,Mumbai,19.18694305,72.83223724,70000,3,2,1,300000,Unfurnished,1147,1,3,Apartment,365.0
Juhu,Mumbai,19.09912872,72.83280182,85000,2,0,0,0,Furnished,1400,1,2,Apartment,1095.0
Koper Khairane,Mumbai,19.10916328,73.00343323,6000,1,0,0,0,Unfurnished,300,0,1,Studio Apartment,1095.0
Vasant Vihar,Delhi,28.55988312,77.15815735,300000,5,0,0,0,Semi-Furnished,3650,1,4,Independent Floor,5.0
Andheri East,Mumbai,21.1857605,72.80945587,22000,2,0,0,0,Furnished,1500,1,2,Apartment,1095.0
Nerul,Mumbai,19.0394249,73.01024628,47500,2,0,0,0,Furnished,1250,1,2,Apartment,1095.0
Kalyan West,Mumbai,19.25522041,73.1413269,18000,2,2,0,100000,Semi-Furnished,1250,1,2,Apartment,365.0
Defence Colony,Delhi,28.57183075,77.23332977,301022,4,2,0,1010101,Unfurnished,6521,1,5,Independent Floor,150.0
Niti Bagh,Delhi,28.55949974,77.21679688,401012,3,2,0,1010220,Unfurnished,2856,1,3,Independent Floor,60.0
Janakpuri,Delhi,28.63110924,77.0867157,45000,3,0,0,0,Semi-Furnished,1350,1,3,Independent Floor,12.0
Bandra West,Mumbai,19.06009293,72.83030701,78000,2,0,1,275000,Unfurnished,1000,1,2,Apartment,150.0
Rajpur Khurd Extension,Delhi,28.48558426,77.19139862,15000,2,0,0,0,Unfurnished,700,1,2,Apartment,3.0
Andheri East,Mumbai,19.12584686,72.85384369,68000,2,0,0,0,Unfurnished,1150,1,2,Apartment,21.0
Wagholi,Pune,18.58137703,73.98854828,11000,2,0,0,0,Unfurnished,700,1,1,Apartment,11.0
Wagholi,Pune,18.5781498,74.00430298,10000,2,2,0,30000,Unfurnished,951,1,2,Apartment,365.0
Sector 12 Dwarka,Delhi,28.59332275,77.04021454,25000,2,0,0,0,Semi-Furnished,850,1,2,Apartment,60.0
Wagholi,Pune,18.57500267,73.9759903,30000,3,1,0,90000,Semi-Furnished,1790,1,3,Apartment,14.0
Andheri West,Mumbai,19.12310028,72.82797241,125000,2,0,0,0,Furnished,850,1,2,Apartment,30.0
Paschim Vihar,Delhi,28.70103836,77.14094543,12000,0,0,0,0,Semi-Furnished,650,1,1,Independent Floor,1095.0
Chikhali,Pune,18.68511581,73.83211517,15000,1,0,1,30000,Semi-Furnished,675,1,2,Apartment,1095.0
Defence Colony,Delhi,28.57263374,77.23251343,200000,3,0,0,0,Semi-Furnished,3600,1,3,Independent Floor,90.0
Tilak Marg,Delhi,28.6206398,77.23696136,1218182,4,2,0,4010101,Unfurnished,5896,1,5,Villa,150.0
Anand Niketan,Delhi,28.57893944,77.16504669,401020,4,2,0,1010220,Unfurnished,6522,1,5,Independent Floor,150.0
Sector 21 Ghansoli,Mumbai,19.13016319,72.99938202,16500,2,3,1,50000,Unfurnished,685,1,1,Apartment,60.0
Ghansoli,Mumbai,19.11824036,72.99440002,32000,2,4,1,90000,Unfurnished,667,1,1,Apartment,30.0
Bandra West,Mumbai,19.05635643,72.8288269,170000,2,0,0,0,Unfurnished,1600,1,3,Apartment,15.0
NIBM Annex Mohammadwadi,Pune,18.4684639,73.9065094,29000,2,1,0,90000,Unfurnished,1000,1,2,Apartment,90.0
Golf Links,Delhi,28.59763908,77.23332977,362262,4,2,0,1182882,Unfurnished,5896,1,4,Independent Floor,150.0
Naigaon East,Mumbai,19.36323929,72.85987091,10000,1,0,0,0,Furnished,550,1,1,Apartment,8.0
Defence Colony,Delhi,28.57183075,77.23332977,301012,4,2,0,1811002,Unfurnished,5896,1,4,Independent Floor,60.0
Jogeshwari West,Mumbai,19.14382744,72.83695221,36000,2,0,0,0,Unfurnished,600,1,1,Apartment,16.0
Subhash Nagar,Delhi,28.63766098,77.11206818,18800,1,0,0,0,Furnished,600,1,1,Independent Floor,365.0
Greater Kailash,Delhi,28.55015373,77.24145508,190000,4,0,0,0,Semi-Furnished,2400,1,4,Independent Floor,30.0
Greater kailash 1,Delhi,28.55195999,77.23581696,325000,4,0,0,0,Semi-Furnished,4500,1,4,Independent Floor,16.0
Koper Khairane,Mumbai,19.09591103,72.99804688,35000,1,0,0,0,Furnished,1200,1,2,Apartment,5.0
i p extension patparganj,Delhi,28.62952423,77.31233978,18000,1,1,0,36000,Semi-Furnished,850,1,2,Apartment,180.0
Sector 2 Dwarka,Delhi,28.59712982,77.06673431,28500,2,0,0,57000,Semi-Furnished,1300,1,2,Apartment,17.0
Goregaon East,Mumbai,19.15395355,72.88471222,16000,1,0,0,0,Unfurnished,535,1,1,Apartment,1095.0
Hinjewadi,Pune,18.58816147,73.72674561,21000,2,0,0,0,Semi-Furnished,850,1,2,Apartment,730.0
Zone L Dwarka,Delhi,28.63225746,77.07910919,25000,2,0,0,0,Semi-Furnished,1000,1,2,Independent Floor,60.0
Santacruz East,Mumbai,19.07627678,72.86540222,35000,2,0,0,0,Semi-Furnished,700,1,2,Apartment,1095.0
Ulwe,Mumbai,18.97139168,73.01264954,32000,2,0,0,0,Semi-Furnished,1250,1,2,Apartment,30.0
Bhandup West,Mumbai,19.15110016,72.94132233,27000,1,0,0,0,Furnished,850,1,2,Apartment,1095.0
Saket,Delhi,28.52662086,77.20433044,70000,3,0,0,0,Semi-Furnished,2400,1,4,Apartment,19.0
Andheri East,Mumbai,19.11567116,72.88295746,45000,2,0,0,0,Furnished,580,1,1,Apartment,30.0
Undri,Pune,18.46245575,73.91368866,18000,2,1,0,60000,Unfurnished,1000,1,2,Apartment,30.0
Manjari,Pune,18.5028286,73.96429443,24000,2,2,1,75000,Furnished,1186,1,2,Apartment,180.0
Tagore Garden Extension,Delhi,28.6476841,77.1100769,27000,2,0,0,0,Furnished,800,1,2,Independent Floor,365.0
Dombivali,Mumbai,19.20687675,73.10365295,16000,2,0,0,0,Unfurnished,1130,1,2,Apartment,30.0
Borivali East,Mumbai,19.23532677,72.86383057,45000,2,0,0,200000,Unfurnished,1126,1,2,Apartment,4.0
Lower Parel,Mumbai,19.00429726,72.8303833,300000,3,0,0,0,Semi-Furnished,1915,1,3,Apartment,30.0
Andheri West,Mumbai,19.13784599,72.81187439,70000,2,2,1,250000,Furnished,950,1,2,Apartment,30.0
Kalyani Nagar,Pune,18.55162239,73.89958191,40000,3,1,1,100000,Furnished,1540,1,3,Apartment,730.0
Chittaranjan Park,Delhi,28.53763199,77.24907684,100000,3,0,0,0,Semi-Furnished,1440,1,3,Independent Floor,16.0
Sector 5 Dwarka,Delhi,28.60169601,77.05503082,37000,2,0,0,0,Semi-Furnished,1700,1,3,Apartment,19.0
Sainik Farm,Delhi,28.50527763,77.20741272,401010,4,2,0,1012002,Unfurnished,5896,1,4,Villa,180.0
Janakpuri,Delhi,28.62191963,77.08881378,85000,4,3,0,170000,Semi-Furnished,3200,1,4,Independent Floor,60.0
Dabri,Delhi,28.60993385,77.09203339,8500,1,0,0,0,Semi-Furnished,360,1,1,Independent Floor,6.0
Vasant Vihar,Delhi,28.55739021,77.15714264,401015,3,2,0,1812010,Unfurnished,2741,1,3,Independent Floor,150.0
Viman Nagar,Pune,18.5635376,73.90897369,28000,1,0,0,0,Furnished,650,1,1,Apartment,365.0
Dhanori,Pune,18.59297371,73.90126038,19600,2,0,0,0,Semi-Furnished,952,1,2,Apartment,11.0
Katraj,Pune,18.45099831,73.87236023,11500,2,2,0,35000,Unfurnished,1002,1,2,Apartment,1095.0
Kalyan West,Mumbai,19.24438858,73.12254333,12000,1,0,0,50000,Semi-Furnished,585,1,1,Apartment,365.0
Andheri West,Mumbai,19.12310028,72.82797241,125000,2,0,0,0,Furnished,850,1,2,Apartment,30.0
Kanjurmarg East,Mumbai,19.13909912,72.93654633,26000,1,0,0,100000,Unfurnished,575,1,1,Apartment,1.0
Kothrud,Pune,18.50739861,73.80764771,35000,2,0,0,0,Furnished,650,1,2,Apartment,30.0
Kharadi,Pune,18.54384613,73.94051361,21000,2,0,0,65000,Semi-Furnished,1201,1,2,Apartment,365.0
Bandra West,Mumbai,19.05635643,72.8288269,95000,2,0,0,0,Furnished,850,1,2,Apartment,30.0
Andheri East,Mumbai,19.1086998,72.88961792,30000,2,0,0,0,Furnished,850,1,2,Apartment,1095.0
Bhandup West,Mumbai,19.15110016,72.94132233,35000,2,0,0,0,Furnished,830,1,2,Apartment,1095.0
East of Kailash,Delhi,28.55871391,77.25095367,13000,1,1,0,13000,Furnished,300,0,1,Studio Apartment,150.0
Kandivali East,Mumbai,19.20370293,72.85730743,75000,2,0,0,0,Furnished,1235,1,3,Apartment,18.0
Hinjewadi,Pune,18.59685707,73.69957733,13000,2,1,0,30000,Semi-Furnished,650,1,2,Apartment,730.0
Shivalik,Delhi,28.52985954,77.20674133,45000,2,2,0,45000,Furnished,1200,1,2,Apartment,30.0
Wagholi,Pune,18.5717144,73.97583771,17000,2,0,0,50000,Semi-Furnished,1138,1,2,Apartment,14.0
Sector 3 Rohini,Delhi,28.70457458,77.10926056,45000,2,2,0,90000,Furnished,1050,1,2,Independent Floor,30.0
Tri Nagar,Delhi,28.68760681,77.15588379,30000,2,0,0,0,Semi-Furnished,1000,1,2,Apartment,30.0
Wagholi,Pune,18.58126259,73.98873901,14000,2,2,0,40000,Unfurnished,1000,1,2,Apartment,365.0
Parel,Mumbai,19.00496101,72.8400116,75000,2,3,1,0,Semi-Furnished,710,1,1,Apartment,365.0
Green Park Extension,Delhi,28.55970383,77.20386505,301102,3,2,0,1818182,Unfurnished,2741,1,3,Independent Floor,60.0
Vasant Kunj,Delhi,28.52632713,77.15073395,110000,4,0,0,0,Furnished,2200,1,4,Apartment,9.0
Malviya Nagar,Delhi,28.61302757,77.09531403,18500,2,1,0,18500,Semi-Furnished,800,1,2,Apartment,1095.0
Karampura,Delhi,28.665308,77.15024567,25000,1,0,0,0,Furnished,365,1,1,Apartment,12.0
Hinjewadi,Pune,18.58396339,73.69768524,17000,2,0,0,0,Unfurnished,1000,1,2,Apartment,1095.0
Mahim,Mumbai,19.03679276,72.84384155,95000,2,0,0,0,Furnished,1200,1,2,Apartment,16.0
Geetanjali Enclave,Delhi,28.53087997,77.20243073,235592,4,3,0,751125,Unfurnished,5896,1,4,Independent Floor,365.0
Maharani Bagh,Delhi,28.57262039,77.26422119,504101,4,2,0,1549118,Unfurnished,6521,1,5,Villa,150.0
Hadapsar,Pune,18.50751877,73.94139099,14000,2,2,0,70000,Semi-Furnished,938,1,2,Apartment,1095.0
Defence Colony,Delhi,28.57263374,77.23251343,150000,3,0,0,0,Semi-Furnished,1953,1,3,Independent Floor,16.0
Niti Bagh,Delhi,28.55949974,77.21679688,401102,4,4,0,1012082,Unfurnished,5896,1,4,Independent Floor,60.0
Wagholi,Pune,18.57916832,73.97148895,15000,2,0,0,0,Unfurnished,1000,1,2,Apartment,1095.0
Baner,Pune,18.55945969,73.79322052,15000,1,0,0,0,Unfurnished,650,1,1,Independent House,1460.0
